id,category,register,cmi,n_english_tokens,n_tamil_tokens,n_total_tokens,formal_verb_count,tamil_noun_count,formal_pronoun_count,formal_polite_count,formal_compound_count,issues,needs_fix
9369,cash_withdrawal_charge,COLLOQUIAL,20.0,4,16,20,0,0,0,0,0,,False
9370,cash_withdrawal_charge,COLLOQUIAL,50.0,5,5,10,0,0,0,0,0,,False
9371,cash_withdrawal_charge,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9372,cash_withdrawal_charge,COLLOQUIAL,36.36,4,7,11,0,0,0,0,0,,False
9373,cash_withdrawal_charge,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9374,cash_withdrawal_charge,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9375,cash_withdrawal_charge,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9376,cash_withdrawal_charge,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9377,cash_withdrawal_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9378,cash_withdrawal_charge,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
9379,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9380,cash_withdrawal_charge,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9381,cash_withdrawal_charge,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9382,cash_withdrawal_charge,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9383,cash_withdrawal_charge,COLLOQUIAL,14.63,6,35,41,0,0,0,0,0,,False
9384,cash_withdrawal_charge,COLLOQUIAL,8.0,2,23,25,0,0,0,0,0,,False
9385,cash_withdrawal_charge,MIXED,0.0,0,11,11,0,0,0,0,0,,True
9386,cash_withdrawal_charge,MIXED,0.0,0,9,9,0,0,0,0,0,,True
9387,cash_withdrawal_charge,COLLOQUIAL,16.0,4,21,25,0,0,0,0,0,,False
9388,cash_withdrawal_charge,COLLOQUIAL,14.29,3,18,21,0,0,0,0,0,,False
9389,cash_withdrawal_charge,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9390,cash_withdrawal_charge,COLLOQUIAL,13.33,2,13,15,0,0,0,0,0,,False
9391,cash_withdrawal_charge,COLLOQUIAL,20.0,4,16,20,0,0,0,0,0,,False
9392,cash_withdrawal_charge,COLLOQUIAL,12.5,3,21,24,0,0,0,0,0,,False
9393,cash_withdrawal_charge,MIXED,0.0,0,12,12,0,0,0,0,0,,True
9394,cash_withdrawal_charge,COLLOQUIAL,23.08,3,10,13,0,0,0,0,0,,False
9395,cash_withdrawal_charge,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
9396,cash_withdrawal_charge,COLLOQUIAL,45.45,5,6,11,0,0,0,0,0,,False
9397,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9398,cash_withdrawal_charge,COLLOQUIAL,30.77,4,9,13,0,0,0,0,0,,False
9399,cash_withdrawal_charge,COLLOQUIAL,45.45,5,6,11,0,0,0,0,0,,False
9400,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9401,cash_withdrawal_charge,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9402,cash_withdrawal_charge,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9403,cash_withdrawal_charge,COLLOQUIAL,15.38,2,11,13,0,0,0,0,0,,False
9404,cash_withdrawal_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9405,cash_withdrawal_charge,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9406,cash_withdrawal_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9407,cash_withdrawal_charge,COLLOQUIAL,14.29,4,24,28,0,0,0,0,0,,False
9408,cash_withdrawal_charge,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9409,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9410,cash_withdrawal_charge,COLLOQUIAL,25.0,3,9,12,0,0,0,0,0,,False
9411,cash_withdrawal_charge,COLLOQUIAL,40.0,4,6,10,0,0,0,0,0,,False
9412,cash_withdrawal_charge,COLLOQUIAL,22.73,5,17,22,0,0,0,0,0,,False
9413,cash_withdrawal_charge,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9414,cash_withdrawal_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9415,cash_withdrawal_charge,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9416,cash_withdrawal_charge,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9417,cash_withdrawal_charge,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9418,cash_withdrawal_charge,COLLOQUIAL,50.0,3,3,6,0,0,0,0,0,,False
9419,cash_withdrawal_charge,COLLOQUIAL,9.09,2,20,22,0,0,0,0,0,,False
9420,cash_withdrawal_charge,COLLOQUIAL,44.44,4,5,9,0,0,0,0,0,,False
9421,cash_withdrawal_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9422,cash_withdrawal_charge,COLLOQUIAL,35.71,5,9,14,0,0,0,0,0,,False
9423,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9424,cash_withdrawal_charge,COLLOQUIAL,27.27,3,8,11,0,0,0,0,0,,False
9425,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9426,cash_withdrawal_charge,COLLOQUIAL,10.53,2,17,19,0,0,0,0,0,,False
9427,cash_withdrawal_charge,COLLOQUIAL,30.0,6,14,20,0,0,0,0,0,,False
9428,cash_withdrawal_charge,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
9429,cash_withdrawal_charge,COLLOQUIAL,40.0,4,6,10,0,0,0,0,0,,False
9430,cash_withdrawal_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9431,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9432,cash_withdrawal_charge,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9433,cash_withdrawal_charge,COLLOQUIAL,38.46,5,8,13,0,0,0,0,0,,False
9434,cash_withdrawal_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
9435,cash_withdrawal_charge,COLLOQUIAL,31.25,5,11,16,0,0,0,0,0,,False
9436,cash_withdrawal_charge,COLLOQUIAL,15.0,3,17,20,0,0,0,0,0,,False
9437,cash_withdrawal_charge,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
9438,cash_withdrawal_charge,COLLOQUIAL,11.11,3,24,27,0,0,0,0,0,,False
9439,cash_withdrawal_charge,COLLOQUIAL,22.22,4,14,18,0,0,0,0,0,,False
9440,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9441,cash_withdrawal_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
9442,cash_withdrawal_charge,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
9443,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9444,cash_withdrawal_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9445,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9446,cash_withdrawal_charge,COLLOQUIAL,28.57,4,10,14,0,0,0,0,0,,False
9447,cash_withdrawal_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9448,cash_withdrawal_charge,MIXED,4.76,1,20,21,0,0,0,0,0,,True
9449,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9450,cash_withdrawal_charge,COLLOQUIAL,40.0,4,6,10,0,0,0,0,0,,False
9451,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9452,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9453,cash_withdrawal_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9454,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9455,cash_withdrawal_charge,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9456,cash_withdrawal_charge,COLLOQUIAL,21.74,5,18,23,0,0,0,0,0,,False
9457,cash_withdrawal_charge,COLLOQUIAL,12.5,3,21,24,0,0,0,0,0,,False
9458,cash_withdrawal_charge,COLLOQUIAL,25.0,5,15,20,0,0,0,0,0,,False
9459,cash_withdrawal_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9460,cash_withdrawal_charge,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
9461,cash_withdrawal_charge,COLLOQUIAL,17.65,3,14,17,0,0,0,0,0,,False
9462,cash_withdrawal_charge,COLLOQUIAL,20.0,4,16,20,0,0,0,0,0,,False
9463,cash_withdrawal_charge,COLLOQUIAL,25.0,3,9,12,0,0,0,0,0,,False
9464,cash_withdrawal_charge,COLLOQUIAL,24.0,6,19,25,0,0,0,0,0,,False
9465,cash_withdrawal_charge,COLLOQUIAL,17.65,3,14,17,0,0,0,0,0,,False
9466,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9467,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9468,cash_withdrawal_charge,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9469,cash_withdrawal_charge,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9470,cash_withdrawal_charge,COLLOQUIAL,26.32,5,14,19,0,0,0,0,0,,False
9471,cash_withdrawal_charge,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9472,cash_withdrawal_charge,COLLOQUIAL,10.53,2,17,19,0,0,0,0,0,,False
9473,cash_withdrawal_charge,COLLOQUIAL,40.0,3,2,5,0,0,0,0,0,,False
9474,cash_withdrawal_charge,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
9475,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9476,cash_withdrawal_charge,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
9477,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9478,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9479,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9480,cash_withdrawal_charge,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9481,cash_withdrawal_charge,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
9482,cash_withdrawal_charge,COLLOQUIAL,26.32,5,14,19,0,0,0,0,0,,False
9483,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9484,cash_withdrawal_charge,COLLOQUIAL,21.43,3,11,14,0,0,0,0,0,,False
9485,cash_withdrawal_charge,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9486,cash_withdrawal_charge,COLLOQUIAL,27.27,9,24,33,0,0,0,0,0,,False
9487,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9488,cash_withdrawal_charge,COLLOQUIAL,50.0,3,3,6,0,0,0,0,0,,False
9489,cash_withdrawal_charge,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9490,cash_withdrawal_charge,COLLOQUIAL,28.57,10,25,35,0,0,0,0,0,,False
9491,cash_withdrawal_charge,COLLOQUIAL,10.71,3,25,28,0,0,0,0,0,,False
9492,cash_withdrawal_charge,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9493,cash_withdrawal_charge,COLLOQUIAL,29.41,5,12,17,0,0,0,0,0,,False
9494,cash_withdrawal_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9495,cash_withdrawal_charge,COLLOQUIAL,21.74,5,18,23,0,0,0,0,0,,False
9496,cash_withdrawal_charge,COLLOQUIAL,50.0,5,5,10,0,0,0,0,0,,False
9497,cash_withdrawal_charge,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9498,cash_withdrawal_charge,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
9499,cash_withdrawal_charge,COLLOQUIAL,40.0,4,6,10,0,0,0,0,0,,False
9500,cash_withdrawal_charge,COLLOQUIAL,15.38,2,11,13,0,0,0,0,0,,False
9501,cash_withdrawal_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9502,cash_withdrawal_charge,COLLOQUIAL,40.0,4,6,10,0,0,0,0,0,,False
9503,cash_withdrawal_charge,COLLOQUIAL,19.05,4,17,21,0,0,0,0,0,,False
9504,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9505,cash_withdrawal_charge,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9506,cash_withdrawal_charge,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9507,cash_withdrawal_charge,COLLOQUIAL,50.0,5,5,10,0,0,0,0,0,,False
9508,cash_withdrawal_charge,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
9509,cash_withdrawal_charge,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9510,cash_withdrawal_charge,COLLOQUIAL,27.78,5,13,18,0,0,0,0,0,,False
9511,cash_withdrawal_charge,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
9512,cash_withdrawal_charge,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9513,cash_withdrawal_charge,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
9514,cash_withdrawal_charge,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9515,card_about_to_expire,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9516,card_about_to_expire,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
9517,card_about_to_expire,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
9518,card_about_to_expire,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
9519,card_about_to_expire,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9520,card_about_to_expire,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9521,card_about_to_expire,COLLOQUIAL,18.75,3,13,16,0,0,0,0,0,,False
9522,card_about_to_expire,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
9523,card_about_to_expire,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9524,card_about_to_expire,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9525,card_about_to_expire,COLLOQUIAL,13.33,2,13,15,0,0,0,0,0,,False
9526,card_about_to_expire,COLLOQUIAL,9.09,1,10,11,0,0,0,0,0,,False
9527,card_about_to_expire,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9528,card_about_to_expire,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9529,card_about_to_expire,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9530,card_about_to_expire,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9531,card_about_to_expire,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
9532,card_about_to_expire,COLLOQUIAL,8.33,1,11,12,0,0,0,0,0,,False
9533,card_about_to_expire,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9534,card_about_to_expire,COLLOQUIAL,15.38,2,11,13,0,0,0,0,0,,False
9535,card_about_to_expire,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9536,card_about_to_expire,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9537,card_about_to_expire,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9538,card_about_to_expire,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9539,card_about_to_expire,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9540,card_about_to_expire,COLLOQUIAL,8.33,1,11,12,0,0,0,0,0,,False
9541,card_about_to_expire,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
9542,card_about_to_expire,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9543,card_about_to_expire,COLLOQUIAL,9.09,1,10,11,0,0,0,0,0,,False
9544,card_about_to_expire,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9545,card_about_to_expire,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9546,card_about_to_expire,MIXED,0.0,0,5,5,0,0,0,0,0,,True
9547,card_about_to_expire,COLLOQUIAL,25.0,3,9,12,0,0,0,0,0,,False
9548,card_about_to_expire,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9549,card_about_to_expire,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9550,card_about_to_expire,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9551,card_about_to_expire,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9552,card_about_to_expire,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9553,card_about_to_expire,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9554,card_about_to_expire,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9555,card_about_to_expire,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
9556,card_about_to_expire,COLLOQUIAL,14.29,2,12,14,0,0,0,0,0,,False
9557,card_about_to_expire,COLLOQUIAL,21.43,3,11,14,0,0,0,0,0,,False
9558,card_about_to_expire,COLLOQUIAL,27.27,3,8,11,0,0,0,0,0,,False
9559,card_about_to_expire,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9560,card_about_to_expire,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9561,card_about_to_expire,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9562,card_about_to_expire,COLLOQUIAL,12.5,2,14,16,0,0,0,0,0,,False
9563,card_about_to_expire,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9564,card_about_to_expire,COLLOQUIAL,20.0,4,16,20,0,0,0,0,0,,False
9565,card_about_to_expire,COLLOQUIAL,13.33,2,13,15,0,0,0,0,0,,False
9566,card_about_to_expire,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9567,card_about_to_expire,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9568,card_about_to_expire,COLLOQUIAL,26.32,5,14,19,0,0,0,0,0,,False
9569,card_about_to_expire,COLLOQUIAL,15.38,2,11,13,0,0,0,0,0,,False
9570,card_about_to_expire,COLLOQUIAL,31.25,5,11,16,0,0,0,0,0,,False
9571,card_about_to_expire,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9572,card_about_to_expire,COLLOQUIAL,45.45,5,6,11,0,0,0,0,0,,False
9573,card_about_to_expire,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9574,card_about_to_expire,COLLOQUIAL,20.0,3,12,15,0,0,0,0,0,,False
9575,card_about_to_expire,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9576,card_about_to_expire,MIXED,0.0,0,8,8,0,0,0,0,0,,True
9577,card_about_to_expire,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9578,card_about_to_expire,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9579,card_about_to_expire,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9580,card_about_to_expire,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9581,card_about_to_expire,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
9582,card_about_to_expire,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9583,card_about_to_expire,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9584,card_about_to_expire,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9585,card_about_to_expire,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9586,card_about_to_expire,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9587,card_about_to_expire,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9588,card_about_to_expire,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9589,card_about_to_expire,MIXED,0.0,0,10,10,0,0,0,0,0,,True
9590,card_about_to_expire,COLLOQUIAL,13.33,2,13,15,0,0,0,0,0,,False
9591,card_about_to_expire,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9592,card_about_to_expire,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9593,card_about_to_expire,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9594,card_about_to_expire,COLLOQUIAL,15.38,2,11,13,0,0,0,0,0,,False
9595,card_about_to_expire,MIXED,0.0,0,4,4,0,0,0,0,0,,True
9596,card_about_to_expire,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9597,card_about_to_expire,COLLOQUIAL,27.27,3,8,11,0,0,0,0,0,,False
9598,card_about_to_expire,COLLOQUIAL,10.53,2,17,19,0,0,0,0,0,,False
9599,card_about_to_expire,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9600,card_about_to_expire,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
9601,card_about_to_expire,COLLOQUIAL,20.0,4,16,20,0,0,0,0,0,,False
9602,card_about_to_expire,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9603,card_about_to_expire,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9604,card_about_to_expire,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
9605,card_about_to_expire,COLLOQUIAL,6.67,1,14,15,0,0,0,0,0,,False
9606,card_about_to_expire,COLLOQUIAL,25.0,3,9,12,0,0,0,0,0,,False
9607,card_about_to_expire,COLLOQUIAL,25.0,3,9,12,0,0,0,0,0,,False
9608,card_about_to_expire,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9609,card_about_to_expire,COLLOQUIAL,7.69,1,12,13,0,0,0,0,0,,False
9610,card_about_to_expire,MIXED,0.0,0,8,8,0,0,0,0,0,,True
9611,card_about_to_expire,COLLOQUIAL,23.08,3,10,13,0,0,0,0,0,,False
9612,card_about_to_expire,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9613,card_about_to_expire,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9614,card_about_to_expire,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9615,card_about_to_expire,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9616,card_about_to_expire,MIXED,0.0,0,5,5,0,0,0,0,0,,True
9617,card_about_to_expire,MIXED,0.0,0,5,5,0,0,0,0,0,,True
9618,card_about_to_expire,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9619,card_about_to_expire,COLLOQUIAL,10.0,1,9,10,0,0,0,0,0,,False
9620,card_about_to_expire,COLLOQUIAL,25.0,3,9,12,0,0,0,0,0,,False
9621,card_about_to_expire,COLLOQUIAL,16.67,3,15,18,0,0,0,0,0,,False
9622,card_about_to_expire,COLLOQUIAL,23.08,3,10,13,0,0,0,0,0,,False
9623,card_about_to_expire,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9624,card_about_to_expire,MIXED,0.0,0,7,7,0,0,0,0,0,,True
9625,card_about_to_expire,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9626,card_about_to_expire,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9627,card_about_to_expire,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9628,card_about_to_expire,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9629,card_about_to_expire,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9630,card_about_to_expire,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9631,card_about_to_expire,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
9632,card_about_to_expire,COLLOQUIAL,14.29,2,12,14,0,0,0,0,0,,False
9633,card_about_to_expire,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9634,card_about_to_expire,COLLOQUIAL,21.43,3,11,14,0,0,0,0,0,,False
9635,card_about_to_expire,MIXED,0.0,0,9,9,0,0,0,0,0,,True
9636,card_about_to_expire,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
9637,card_about_to_expire,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9638,card_about_to_expire,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
9639,card_about_to_expire,MIXED,0.0,0,9,9,0,0,0,0,0,,True
9640,card_about_to_expire,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9641,card_about_to_expire,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9642,card_about_to_expire,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
9643,card_about_to_expire,MIXED,0.0,0,6,6,0,0,0,0,0,,True
9644,apple_pay_or_google_pay,COLLOQUIAL,28.57,4,10,14,0,0,0,0,0,,False
9645,apple_pay_or_google_pay,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9646,apple_pay_or_google_pay,COLLOQUIAL,33.33,4,8,12,0,0,0,0,0,,False
9647,apple_pay_or_google_pay,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9648,apple_pay_or_google_pay,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9649,apple_pay_or_google_pay,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
9650,apple_pay_or_google_pay,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
9651,apple_pay_or_google_pay,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
9652,apple_pay_or_google_pay,COLLOQUIAL,50.0,3,3,6,0,0,0,0,0,,False
9653,apple_pay_or_google_pay,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
9654,apple_pay_or_google_pay,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9655,apple_pay_or_google_pay,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
9656,apple_pay_or_google_pay,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
9657,apple_pay_or_google_pay,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9658,apple_pay_or_google_pay,MIXED,0.0,0,6,6,0,0,0,0,0,,True
9659,apple_pay_or_google_pay,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
9660,apple_pay_or_google_pay,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
9661,apple_pay_or_google_pay,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
9662,apple_pay_or_google_pay,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
9663,apple_pay_or_google_pay,COLLOQUIAL,23.53,4,13,17,0,0,0,0,0,,False
9664,apple_pay_or_google_pay,MIXED,0.0,0,9,9,0,0,0,0,0,,True
9665,apple_pay_or_google_pay,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
9666,apple_pay_or_google_pay,COLLOQUIAL,26.32,5,14,19,0,0,0,0,0,,False
9667,apple_pay_or_google_pay,MIXED,0.0,0,9,9,0,0,0,0,0,,True
